date,sku_id,units_sold,revenue,unit_price,promo_flag,category,subcategory,launch_date,unit_cost,list_price,week,month,season,is_holiday,promo_event,on_hand_units,on_order_units,lead_time_days,reorder_point
2025-01-17,SKU0001,50,356900.0,7138.0,1,Small Appliances,Climate,2024-08-07,3476.81,8472.44,3,1,Winter,0,New Year Sale,0.0,1017.0,21.0,771.0
2025-01-18,SKU0001,67,450594.43,6725.29,1,Small Appliances,Climate,2024-08-07,3476.81,8472.44,3,1,Winter,0,New Year Sale,0.0,1017.0,21.0,771.0
2025-01-19,SKU0001,43,276732.09,6435.63,1,Small Appliances,Climate,2024-08-07,3476.81,8472.44,3,1,Winter,0,New Year Sale,0.0,1017.0,21.0,771.0
2025-01-20,SKU0001,29,211454.66,7291.54,1,Small Appliances,Climate,2024-08-07,3476.81,8472.44,4,1,Winter,0,New Year Sale,0.0,1413.0,21.0,771.0
2025-01-21,SKU0001,48,311217.12,6483.69,1,Small Appliances,Climate,2024-08-07,3476.81,8472.44,4,1,Winter,0,New Year Sale,0.0,1413.0,21.0,771.0
2025-01-22,SKU0001,58,374857.48000000004,6463.06,1,Small Appliances,Climate,2024-08-07,3476.81,8472.44,4,1,Winter,0,New Year Sale,0.0,1413.0,21.0,771.0
2025-01-23,SKU0001,47,398204.68000000005,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,4,1,Winter,0,,0.0,1413.0,21.0,771.0
2025-01-24,SKU0001,28,237228.32,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,4,1,Winter,0,,0.0,1413.0,21.0,771.0
2025-01-25,SKU0001,32,271118.08,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,4,1,Winter,0,,0.0,1413.0,21.0,771.0
2025-01-26,SKU0001,46,389732.24000000005,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,4,1,Winter,1,,0.0,1413.0,21.0,771.0
2025-01-27,SKU0001,26,220283.44,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,5,1,Winter,0,,0.0,1127.0,21.0,771.0
2025-01-28,SKU0001,22,186393.68000000002,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,5,1,Winter,0,,0.0,1127.0,21.0,771.0
2025-01-29,SKU0001,35,296535.4,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,5,1,Winter,0,,0.0,1127.0,21.0,771.0
2025-01-30,SKU0001,47,398204.68000000005,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,5,1,Winter,0,,0.0,1127.0,21.0,771.0
2025-01-31,SKU0001,34,288062.96,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,5,1,Winter,0,,0.0,1127.0,21.0,771.0
2025-02-01,SKU0001,48,406677.12,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,5,2,Winter,0,,0.0,1127.0,21.0,771.0
2025-02-02,SKU0001,35,296535.4,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,5,2,Winter,0,,0.0,1127.0,21.0,771.0
2025-02-03,SKU0001,47,398204.68000000005,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,6,2,Winter,0,,1272.0,1272.0,21.0,771.0
2025-02-04,SKU0001,20,169448.80000000002,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,6,2,Winter,0,,1272.0,1272.0,21.0,771.0
2025-02-05,SKU0001,30,254173.2,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,6,2,Winter,0,,1272.0,1272.0,21.0,771.0
2025-02-06,SKU0001,33,279590.52,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,6,2,Winter,0,,1272.0,1272.0,21.0,771.0
2025-02-07,SKU0001,34,288062.96,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,6,2,Winter,0,,1272.0,1272.0,21.0,771.0
2025-02-08,SKU0001,42,355842.48000000004,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,6,2,Winter,0,,1272.0,1272.0,21.0,771.0
2025-02-09,SKU0001,57,482929.08,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,6,2,Winter,0,,1272.0,1272.0,21.0,771.0
2025-02-10,SKU0001,35,296535.4,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,7,2,Winter,0,,1015.0,0.0,21.0,771.0
2025-02-11,SKU0001,26,220283.44,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,7,2,Winter,0,,1015.0,0.0,21.0,771.0
2025-02-12,SKU0001,32,271118.08,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,7,2,Winter,0,,1015.0,0.0,21.0,771.0
2025-02-13,SKU0001,35,296535.4,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,7,2,Winter,0,,1015.0,0.0,21.0,771.0
2025-02-14,SKU0001,35,296535.4,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,7,2,Winter,0,,1015.0,0.0,21.0,771.0
2025-02-15,SKU0001,42,355842.48000000004,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,7,2,Winter,0,,1015.0,0.0,21.0,771.0
2025-02-16,SKU0001,62,525291.28,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,7,2,Winter,0,,1015.0,0.0,21.0,771.0
2025-02-17,SKU0001,50,423622.0,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,8,2,Winter,0,,1831.0,1078.0,21.0,771.0
2025-02-18,SKU0001,31,262645.64,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,8,2,Winter,0,,1831.0,1078.0,21.0,771.0
2025-02-19,SKU0001,37,313480.28,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,8,2,Winter,0,,1831.0,1078.0,21.0,771.0
2025-02-20,SKU0001,33,279590.52,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,8,2,Winter,0,,1831.0,1078.0,21.0,771.0
2025-02-21,SKU0001,31,262645.64,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,8,2,Winter,0,,1831.0,1078.0,21.0,771.0
2025-02-22,SKU0001,33,279590.52,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,8,2,Winter,0,,1831.0,1078.0,21.0,771.0
2025-02-23,SKU0001,46,389732.24000000005,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,8,2,Winter,0,,1831.0,1078.0,21.0,771.0
2025-02-24,SKU0001,30,254173.2,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,9,2,Winter,0,,1590.0,0.0,21.0,771.0
2025-02-25,SKU0001,20,169448.80000000002,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,9,2,Winter,0,,1590.0,0.0,21.0,771.0
2025-02-26,SKU0001,35,296535.4,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,9,2,Winter,0,,1590.0,0.0,21.0,771.0
2025-02-27,SKU0001,40,338897.60000000003,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,9,2,Winter,0,,1590.0,0.0,21.0,771.0
2025-02-28,SKU0001,37,313480.28,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,9,2,Winter,0,,1590.0,0.0,21.0,771.0
2025-03-01,SKU0001,52,440566.88,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,9,3,Spring,0,,1590.0,0.0,21.0,771.0
2025-03-02,SKU0001,56,474456.64,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,9,3,Spring,0,,1590.0,0.0,21.0,771.0
2025-03-03,SKU0001,38,321952.72000000003,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,10,3,Spring,0,,1344.0,0.0,21.0,771.0
2025-03-04,SKU0001,23,194866.12000000002,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,10,3,Spring,0,,1344.0,0.0,21.0,771.0
2025-03-05,SKU0001,40,338897.60000000003,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,10,3,Spring,0,,1344.0,0.0,21.0,771.0
2025-03-06,SKU0001,28,237228.32,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,10,3,Spring,0,,1344.0,0.0,21.0,771.0
2025-03-07,SKU0001,37,313480.28,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,10,3,Spring,0,,1344.0,0.0,21.0,771.0
2025-03-08,SKU0001,50,423622.0,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,10,3,Spring,0,,1344.0,0.0,21.0,771.0
2025-03-09,SKU0001,28,237228.32,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,10,3,Spring,0,,1344.0,0.0,21.0,771.0
2025-03-10,SKU0001,40,338897.60000000003,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,11,3,Spring,0,,1045.0,0.0,21.0,771.0
2025-03-11,SKU0001,37,313480.28,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,11,3,Spring,0,,1045.0,0.0,21.0,771.0
2025-03-12,SKU0001,23,194866.12000000002,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,11,3,Spring,0,,1045.0,0.0,21.0,771.0
2025-03-13,SKU0001,34,288062.96,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,11,3,Spring,0,,1045.0,0.0,21.0,771.0
2025-03-14,SKU0001,31,262645.64,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,11,3,Spring,0,,1045.0,0.0,21.0,771.0
2025-03-15,SKU0001,49,415149.56,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,11,3,Spring,0,,1045.0,0.0,21.0,771.0
2025-03-16,SKU0001,52,440566.88,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,11,3,Spring,0,,1045.0,0.0,21.0,771.0
2025-03-17,SKU0001,31,262645.64,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,12,3,Spring,0,,2044.0,1292.0,21.0,771.0
2025-03-18,SKU0001,20,169448.80000000002,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,12,3,Spring,0,,2044.0,1292.0,21.0,771.0
2025-03-19,SKU0001,31,262645.64,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,12,3,Spring,0,,2044.0,1292.0,21.0,771.0
2025-03-20,SKU0001,41,347370.04000000004,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,12,3,Spring,0,,2044.0,1292.0,21.0,771.0
2025-03-21,SKU0001,52,440566.88,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,12,3,Spring,0,,2044.0,1292.0,21.0,771.0
2025-03-22,SKU0001,66,559181.04,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,12,3,Spring,0,,2044.0,1292.0,21.0,771.0
2025-03-23,SKU0001,50,423622.0,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,12,3,Spring,0,,2044.0,1292.0,21.0,771.0
2025-03-24,SKU0001,36,305007.84,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,13,3,Spring,0,,1764.0,0.0,21.0,771.0
2025-03-25,SKU0001,17,144031.48,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,13,3,Spring,0,,1764.0,0.0,21.0,771.0
2025-03-26,SKU0001,30,254173.2,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,13,3,Spring,0,,1764.0,0.0,21.0,771.0
2025-03-27,SKU0001,31,262645.64,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,13,3,Spring,0,,1764.0,0.0,21.0,771.0
2025-03-28,SKU0001,37,313480.28,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,13,3,Spring,0,,1764.0,0.0,21.0,771.0
2025-03-29,SKU0001,38,321952.72000000003,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,13,3,Spring,0,,1764.0,0.0,21.0,771.0
2025-03-30,SKU0001,53,449039.32,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,13,3,Spring,0,,1764.0,0.0,21.0,771.0
2025-03-31,SKU0001,33,279590.52,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,14,3,Spring,0,,1490.0,0.0,21.0,771.0
2025-04-01,SKU0001,38,321952.72000000003,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,14,4,Spring,0,,1490.0,0.0,21.0,771.0
2025-04-02,SKU0001,37,313480.28,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,14,4,Spring,0,,1490.0,0.0,21.0,771.0
2025-04-03,SKU0001,24,203338.56,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,14,4,Spring,0,,1490.0,0.0,21.0,771.0
2025-04-04,SKU0001,30,254173.2,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,14,4,Spring,0,,1490.0,0.0,21.0,771.0
2025-04-05,SKU0001,48,406677.12,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,14,4,Spring,0,,1490.0,0.0,21.0,771.0
2025-04-06,SKU0001,44,372787.36000000004,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,14,4,Spring,0,,1490.0,0.0,21.0,771.0
2025-04-07,SKU0001,35,296535.4,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,15,4,Spring,0,,1190.0,0.0,21.0,771.0
2025-04-08,SKU0001,53,449039.32,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,15,4,Spring,0,,1190.0,0.0,21.0,771.0
2025-04-09,SKU0001,24,203338.56,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,15,4,Spring,0,,1190.0,0.0,21.0,771.0
2025-04-10,SKU0001,25,211811.0,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,15,4,Spring,0,,1190.0,0.0,21.0,771.0
2025-04-11,SKU0001,19,160976.36000000002,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,15,4,Spring,0,,1190.0,0.0,21.0,771.0
2025-04-12,SKU0001,50,423622.0,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,15,4,Spring,0,,1190.0,0.0,21.0,771.0
2025-04-13,SKU0001,35,296535.4,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,15,4,Spring,0,,1190.0,0.0,21.0,771.0
2025-04-14,SKU0001,40,338897.60000000003,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,16,4,Spring,0,,894.0,0.0,21.0,771.0
2025-04-15,SKU0001,48,406677.12,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,16,4,Spring,0,,894.0,0.0,21.0,771.0
2025-04-16,SKU0001,16,135559.04,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,16,4,Spring,0,,894.0,0.0,21.0,771.0
2025-04-17,SKU0001,23,194866.12000000002,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,16,4,Spring,0,,894.0,0.0,21.0,771.0
2025-04-18,SKU0001,52,440566.88,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,16,4,Spring,0,,894.0,0.0,21.0,771.0
2025-04-19,SKU0001,36,305007.84,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,16,4,Spring,0,,894.0,0.0,21.0,771.0
2025-04-20,SKU0001,38,321952.72000000003,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,16,4,Spring,0,,894.0,0.0,21.0,771.0
2025-04-21,SKU0001,30,254173.2,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,17,4,Spring,0,,616.0,0.0,21.0,771.0
2025-04-22,SKU0001,20,169448.80000000002,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,17,4,Spring,0,,616.0,0.0,21.0,771.0
2025-04-23,SKU0001,27,228755.88,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,17,4,Spring,0,,616.0,0.0,21.0,771.0
2025-04-24,SKU0001,41,347370.04000000004,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,17,4,Spring,0,,616.0,0.0,21.0,771.0
2025-04-25,SKU0001,53,449039.32,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,17,4,Spring,0,,616.0,0.0,21.0,771.0
2025-04-26,SKU0001,53,449039.32,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,17,4,Spring,0,,616.0,0.0,21.0,771.0
2025-04-27,SKU0001,45,381259.80000000005,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,17,4,Spring,0,,616.0,0.0,21.0,771.0
2025-04-28,SKU0001,25,211811.0,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,18,4,Spring,0,,366.0,0.0,21.0,771.0
2025-04-29,SKU0001,40,338897.60000000003,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,18,4,Spring,0,,366.0,0.0,21.0,771.0
2025-04-30,SKU0001,35,296535.4,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,18,4,Spring,0,,366.0,0.0,21.0,771.0
2025-05-01,SKU0001,34,288062.96,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,18,5,Spring,0,,366.0,0.0,21.0,771.0
2025-05-02,SKU0001,30,254173.2,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,18,5,Spring,0,,366.0,0.0,21.0,771.0
2025-05-03,SKU0001,74,626960.56,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,18,5,Spring,0,,366.0,0.0,21.0,771.0
2025-05-04,SKU0001,48,406677.12,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,18,5,Spring,0,,366.0,0.0,21.0,771.0
2025-05-05,SKU0001,20,169448.80000000002,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,19,5,Spring,0,,103.0,0.0,21.0,771.0
2025-05-06,SKU0001,29,245700.76,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,19,5,Spring,0,,103.0,0.0,21.0,771.0
2025-05-07,SKU0001,29,245700.76,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,19,5,Spring,0,,103.0,0.0,21.0,771.0
2025-05-08,SKU0001,38,321952.72000000003,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,19,5,Spring,0,,103.0,0.0,21.0,771.0
2025-05-09,SKU0001,48,406677.12,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,19,5,Spring,0,,103.0,0.0,21.0,771.0
2025-05-10,SKU0001,44,372787.36000000004,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,19,5,Spring,0,,103.0,0.0,21.0,771.0
2025-05-11,SKU0001,52,440566.88,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,19,5,Spring,0,,103.0,0.0,21.0,771.0
2025-05-12,SKU0001,22,186393.68000000002,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,20,5,Spring,0,,0.0,1161.0,21.0,771.0
2025-05-13,SKU0001,45,381259.80000000005,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,20,5,Spring,0,,0.0,1161.0,21.0,771.0
2025-05-14,SKU0001,40,338897.60000000003,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,20,5,Spring,0,,0.0,1161.0,21.0,771.0
2025-05-15,SKU0001,21,177921.24000000002,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,20,5,Spring,0,,0.0,1161.0,21.0,771.0
2025-05-16,SKU0001,38,321952.72000000003,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,20,5,Spring,0,,0.0,1161.0,21.0,771.0
2025-05-17,SKU0001,32,271118.08,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,20,5,Spring,0,,0.0,1161.0,21.0,771.0
2025-05-18,SKU0001,27,228755.88,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,20,5,Spring,0,,0.0,1161.0,21.0,771.0
2025-05-19,SKU0001,35,296535.4,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,21,5,Spring,0,,0.0,0.0,21.0,771.0
2025-05-20,SKU0001,37,313480.28,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,21,5,Spring,0,,0.0,0.0,21.0,771.0
2025-05-21,SKU0001,25,211811.0,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,21,5,Spring,0,,0.0,0.0,21.0,771.0
2025-05-22,SKU0001,27,228755.88,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,21,5,Spring,0,,0.0,0.0,21.0,771.0
2025-05-23,SKU0001,29,245700.76,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,21,5,Spring,0,,0.0,0.0,21.0,771.0
2025-05-24,SKU0001,32,271118.08,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,21,5,Spring,0,,0.0,0.0,21.0,771.0
2025-05-25,SKU0001,38,321952.72000000003,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,21,5,Spring,0,,0.0,0.0,21.0,771.0
2025-05-26,SKU0001,38,321952.72000000003,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,22,5,Spring,0,,0.0,0.0,21.0,771.0
2025-05-27,SKU0001,43,364314.92000000004,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,22,5,Spring,0,,0.0,0.0,21.0,771.0
2025-05-28,SKU0001,22,186393.68000000002,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,22,5,Spring,0,,0.0,0.0,21.0,771.0
2025-05-29,SKU0001,33,279590.52,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,22,5,Spring,0,,0.0,0.0,21.0,771.0
2025-05-30,SKU0001,43,364314.92000000004,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,22,5,Spring,0,,0.0,0.0,21.0,771.0
2025-05-31,SKU0001,27,228755.88,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,22,5,Spring,0,,0.0,0.0,21.0,771.0
2025-06-01,SKU0001,34,230224.2,6771.3,1,Small Appliances,Climate,2024-08-07,3476.81,8472.44,22,6,Summer,0,Summer Clearance,0.0,0.0,21.0,771.0
2025-06-02,SKU0001,54,399520.62,7398.53,1,Small Appliances,Climate,2024-08-07,3476.81,8472.44,23,6,Summer,0,Summer Clearance,0.0,1224.0,21.0,771.0
2025-06-03,SKU0001,65,470185.3,7233.62,1,Small Appliances,Climate,2024-08-07,3476.81,8472.44,23,6,Summer,0,Summer Clearance,0.0,1224.0,21.0,771.0
2025-06-04,SKU0001,45,317927.25,7065.05,1,Small Appliances,Climate,2024-08-07,3476.81,8472.44,23,6,Summer,0,Summer Clearance,0.0,1224.0,21.0,771.0
2025-06-05,SKU0001,42,266934.78,6355.59,1,Small Appliances,Climate,2024-08-07,3476.81,8472.44,23,6,Summer,0,Summer Clearance,0.0,1224.0,21.0,771.0
2025-06-06,SKU0001,60,383935.80000000005,6398.93,1,Small Appliances,Climate,2024-08-07,3476.81,8472.44,23,6,Summer,0,Summer Clearance,0.0,1224.0,21.0,771.0
2025-06-07,SKU0001,82,624314.38,7613.59,1,Small Appliances,Climate,2024-08-07,3476.81,8472.44,23,6,Summer,0,Summer Clearance,0.0,1224.0,21.0,771.0
2025-06-08,SKU0001,58,426213.58,7348.51,1,Small Appliances,Climate,2024-08-07,3476.81,8472.44,23,6,Summer,0,Summer Clearance,0.0,1224.0,21.0,771.0
2025-06-09,SKU0001,28,237228.32,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,24,6,Summer,0,,0.0,0.0,21.0,771.0
2025-06-10,SKU0001,22,186393.68000000002,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,24,6,Summer,0,,0.0,0.0,21.0,771.0
2025-06-11,SKU0001,46,389732.24000000005,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,24,6,Summer,0,,0.0,0.0,21.0,771.0
2025-06-12,SKU0001,40,338897.60000000003,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,24,6,Summer,0,,0.0,0.0,21.0,771.0
2025-06-13,SKU0001,22,186393.68000000002,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,24,6,Summer,0,,0.0,0.0,21.0,771.0
2025-06-14,SKU0001,21,177921.24000000002,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,24,6,Summer,0,,0.0,0.0,21.0,771.0
2025-06-15,SKU0001,27,228755.88,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,24,6,Summer,0,,0.0,0.0,21.0,771.0
2025-06-16,SKU0001,24,203338.56,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,25,6,Summer,0,,975.0,975.0,21.0,771.0
2025-06-17,SKU0001,28,237228.32,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,25,6,Summer,0,,975.0,975.0,21.0,771.0
2025-06-18,SKU0001,31,262645.64,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,25,6,Summer,0,,975.0,975.0,21.0,771.0
2025-06-19,SKU0001,35,296535.4,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,25,6,Summer,0,,975.0,975.0,21.0,771.0
2025-06-20,SKU0001,28,237228.32,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,25,6,Summer,0,,975.0,975.0,21.0,771.0
2025-06-21,SKU0001,33,279590.52,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,25,6,Summer,0,,975.0,975.0,21.0,771.0
2025-06-22,SKU0001,32,271118.08,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,25,6,Summer,0,,975.0,975.0,21.0,771.0
2025-06-23,SKU0001,27,228755.88,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,26,6,Summer,0,,678.0,1175.0,21.0,771.0
2025-06-24,SKU0001,33,279590.52,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,26,6,Summer,0,,678.0,1175.0,21.0,771.0
2025-06-25,SKU0001,22,186393.68000000002,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,26,6,Summer,0,,678.0,1175.0,21.0,771.0
2025-06-26,SKU0001,28,237228.32,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,26,6,Summer,0,,678.0,1175.0,21.0,771.0
2025-06-27,SKU0001,29,245700.76,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,26,6,Summer,0,,678.0,1175.0,21.0,771.0
2025-06-28,SKU0001,21,177921.24000000002,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,26,6,Summer,0,,678.0,1175.0,21.0,771.0
2025-06-29,SKU0001,38,321952.72000000003,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,26,6,Summer,0,,678.0,1175.0,21.0,771.0
2025-06-30,SKU0001,35,296535.4,8472.44,0,Small Appliances,Climate,2024-08-07,3476.81,8472.44,27,6,Summer,0,,434.0,1130.0,21.0,771.0
